Postal Code,Region,Category,Sub-Category,Sales,Quantity
10011,East,Office Supplies,Supplies,22.72,4
19711,East,Furniture,Furnishings,10.68,4
19711,East,Office Supplies,Paper,17.34,3
19711,East,Office Supplies,Paper,3.38,1
98105,West,Office Supplies,Binders,26.976,4
85254,West,Office Supplies,Paper,307.776,7
11572,East,Office Supplies,Storage,244.55,5
11572,East,Office Supplies,Envelopes,12.24,6
11572,East,Technology,Accessories,13.98,2
11572,East,Technology,Accessories,899.95,5
75220,Central,Office Supplies,Envelopes,1.632,1
75220,Central,Technology,Phones,267.96,5
14609,East,Technology,Accessories,31.95,1
90045,West,Office Supplies,Storage,725.84,4
90045,West,Office Supplies,Binders,10.896,3
90045,West,Office Supplies,Binders,8.544,2
55125,Central,Office Supplies,Binders,32.34,3
55125,Central,Office Supplies,Paper,39.9,5
60068,Central,Office Supplies,Paper,143.856,9
75217,Central,Office Supplies,Paper,41.92,4
75217,Central,Technology,Phones,329.584,2
71203,South,Office Supplies,Binders,87.28,8
90004,West,Furniture,Chairs,279.456,6
90004,West,Office Supplies,Paper,8,2
94109,West,Office Supplies,Binders,27.24,5
94122,West,Technology,Accessories,16.36,1
94122,West,Office Supplies,Storage,15.78,2
94122,West,Office Supplies,Art,45.98,2
28314,South,Furniture,Bookcases,198.272,8
75217,Central,Office Supplies,Storage,720.76,5
67212,Central,Furniture,Furnishings,70.56,6
67212,Central,Office Supplies,Appliances,81.96,2
97477,West,Office Supplies,Appliances,64.864,4
77041,Central,Technology,Phones,151.192,1
98103,West,Technology,Phones,88.776,3
98103,West,Office Supplies,Labels,11.56,4
98103,West,Office Supplies,Storage,15.58,1
44312,East,Office Supplies,Paper,85.056,3
48237,Central,Furniture,Furnishings,273.96,2
48237,Central,Furniture,Furnishings,306.9,3
77041,Central,Office Supplies,Paper,15.552,3
77041,Central,Furniture,Tables,347.361,7
77041,Central,Office Supplies,Paper,10.368,2
98103,West,Technology,Accessories,98.16,6
98103,West,Office Supplies,Art,31.44,3
19134,East,Office Supplies,Envelopes,348.488,7
19134,East,Office Supplies,Storage,172.736,4
90045,West,Office Supplies,Paper,15.54,3
90045,West,Technology,Machines,105.552,6
77070,Central,Office Supplies,Paper,25.92,5
77070,Central,Office Supplies,Fasteners,15.808,8
77070,Central,Office Supplies,Paper,10.368,2
19143,East,Technology,Phones,358.2,3
19143,East,Technology,Phones,545.916,14
72756,South,Office Supplies,Binders,40.41,9
90045,West,Technology,Phones,167.976,3
90045,West,Technology,Accessories,109.53,3
90045,West,Office Supplies,Labels,9.82,2
98105,West,Office Supplies,Binders,26.352,3
19805,East,Office Supplies,Labels,22.5,6
19805,East,Office Supplies,Labels,9.96,2
19805,East,Office Supplies,Binders,213.08,7
19805,East,Furniture,Bookcases,1025.88,6
84604,West,Office Supplies,Paper,21.98,7
94110,West,Furniture,Furnishings,63.2,5
90004,West,Office Supplies,Appliances,39,12
43130,East,Office Supplies,Binders,2.907,3
90004,West,Furniture,Bookcases,556.665,5
98103,West,Technology,Accessories,71.98,2
98103,West,Technology,Accessories,79.98,2
10024,East,Office Supplies,Binders,24.672,4
10024,East,Office Supplies,Binders,3.744,1
90045,West,Technology,Phones,445.96,5
90045,West,Technology,Accessories,36.24,1
90045,West,Office Supplies,Fasteners,10.65,3
94109,West,Office Supplies,Paper,87.92,4
94109,West,Office Supplies,Binders,22.424,1
94109,West,Office Supplies,Binders,90.48,3
94109,West,Office Supplies,Storage,42.76,1
88101,West,Office Supplies,Binders,10.08,7
88101,West,Technology,Accessories,101.34,3
67212,Central,Technology,Phones,224.75,5
60653,Central,Office Supplies,Appliances,73.176,6
60653,Central,Office Supplies,Paper,20.736,4
60653,Central,Technology,Phones,39.984,2
68104,Central,Office Supplies,Binders,15.36,2
77041,Central,Office Supplies,Paper,36.288,7
77041,Central,Technology,Phones,150.384,2
19134,East,Technology,Phones,280.782,3
19134,East,Technology,Accessories,31.984,2
90045,West,Office Supplies,Binders,11.232,3
40475,South,Office Supplies,Paper,26.4,5
6708,East,Office Supplies,Art,3.52,2
90045,West,Technology,Accessories,1649.95,5
90045,West,Furniture,Furnishings,111.9,6
90036,West,Furniture,Bookcases,599.165,5
94122,West,Office Supplies,Storage,46.53,3
33710,South,Furniture,Furnishings,31.984,2
44107,East,Office Supplies,Appliances,161.568,2
44107,East,Office Supplies,Paper,4.064,1
44107,East,Office Supplies,Binders,6.216,4
85224,West,Office Supplies,Art,8.896,4
90008,West,Office Supplies,Appliances,1640.7,5
90008,West,Technology,Accessories,270,3
32137,South,Furniture,Furnishings,19.52,2
32137,South,Office Supplies,Binders,9.81,5
32137,South,Furniture,Furnishings,213.216,3
10035,East,Office Supplies,Binders,588.784,2
33458,South,Office Supplies,Art,2.064,1
85301,West,Office Supplies,Paper,6.368,2
10035,East,Technology,Accessories,99.6,1
10035,East,Office Supplies,Binders,62.296,13
10035,East,Office Supplies,Art,10.71,3
77041,Central,Office Supplies,Envelopes,20.936,1
10035,East,Technology,Phones,33,6
10035,East,Technology,Accessories,249.95,5
66062,Central,Office Supplies,Supplies,357.93,3
66062,Central,Technology,Accessories,57.4,5
66062,Central,Office Supplies,Binders,331.96,2
66062,Central,Furniture,Furnishings,40.56,2
89431,West,Office Supplies,Supplies,86.2,5
61107,Central,Office Supplies,Paper,38.016,6
19143,East,Office Supplies,Storage,8.384,1
19143,East,Office Supplies,Art,6.848,2
98026,West,Office Supplies,Fasteners,19.6,5
98026,West,Furniture,Furnishings,68.46,2
94122,West,Office Supplies,Binders,13.344,6
94122,West,Furniture,Tables,1478.272,8
28806,South,Office Supplies,Storage,16.272,1
90032,West,Furniture,Furnishings,9.24,3
85254,West,Office Supplies,Binders,32.34,10
85254,West,Office Supplies,Paper,56.064,4
85254,West,Office Supplies,Envelopes,108.72,5
85254,West,Furniture,Bookcases,181.47,5
77095,Central,Office Supplies,Paper,16.176,3
94109,West,Furniture,Chairs,122.352,3
92105,West,Furniture,Chairs,585.552,3
92105,West,Office Supplies,Paper,19.44,3
45011,East,Office Supplies,Appliances,123.92,5
80134,West,Furniture,Furnishings,13.36,5
80134,West,Office Supplies,Storage,78.256,2
80134,West,Furniture,Bookcases,102.018,7
68025,Central,Office Supplies,Storage,750.68,2
55369,Central,Office Supplies,Labels,44.4,3
55369,Central,Office Supplies,Storage,84.55,5
55369,Central,Office Supplies,Paper,17.94,3
19711,East,Office Supplies,Binders,128.4,3
33180,South,Office Supplies,Binders,1.869,1
92105,West,Technology,Phones,103.192,1
92105,West,Technology,Accessories,36,2
92105,West,Technology,Accessories,239.96,4
92105,West,Office Supplies,Storage,40.68,2
33142,South,Furniture,Chairs,419.136,4
33178,South,Office Supplies,Envelopes,23.472,3
78207,Central,Office Supplies,Binders,3.592,4
32216,South,Technology,Phones,23.976,3
32216,South,Office Supplies,Labels,6.264,3
32216,South,Office Supplies,Appliances,20.808,3
32216,South,Furniture,Chairs,218.352,3
77070,Central,Office Supplies,Storage,18.16,2
94122,West,Office Supplies,Supplies,7.36,2
94122,West,Office Supplies,Labels,41.4,4
94122,West,Furniture,Bookcases,411.332,4
19140,East,Office Supplies,Binders,7.656,4
43302,East,Technology,Accessories,63.92,2
10024,East,Office Supplies,Art,6.56,2
10024,East,Office Supplies,Labels,7.83,3
10024,East,Technology,Accessories,41.9,2
10024,East,Furniture,Chairs,664.146,6
10024,East,Office Supplies,Paper,8.96,2
19140,East,Furniture,Furnishings,3.312,1
19140,East,Office Supplies,Appliances,20.136,3
19140,East,Office Supplies,Envelopes,8.856,3
19140,East,Technology,Phones,859.2,4
90036,West,Office Supplies,Paper,61.96,2
30080,South,Office Supplies,Envelopes,17.92,4
94122,West,Furniture,Furnishings,145.9,5
60653,Central,Office Supplies,Paper,56.704,2
60653,Central,Technology,Phones,11.12,2
97504,West,Office Supplies,Paper,32.896,4
97504,West,Office Supplies,Paper,22.776,3
10009,East,Technology,Phones,239.97,3
10009,East,Office Supplies,Appliances,160.32,2
10009,East,Technology,Phones,128.85,3
35810,South,Technology,Accessories,1319.96,4
19134,East,Furniture,Chairs,239.96,10
19134,East,Furniture,Furnishings,54.768,2
19134,East,Office Supplies,Art,13.392,3
19134,East,Office Supplies,Paper,23.92,5
19134,East,Technology,Accessories,255.968,4
95051,West,Office Supplies,Binders,21.552,6
95051,West,Office Supplies,Appliances,58.24,4
90805,West,Office Supplies,Paper,80.28,12
90008,West,Office Supplies,Art,9.78,2
93101,West,Office Supplies,Fasteners,1.81,1
10009,East,Office Supplies,Paper,37.94,2
32216,South,Technology,Phones,79.96,5
75104,Central,Office Supplies,Paper,115.296,3
68104,Central,Technology,Phones,2479.96,4
72209,South,Technology,Accessories,179.94,6
72209,South,Technology,Accessories,26.85,3
72209,South,Technology,Accessories,323.37,3
72209,South,Office Supplies,Paper,59.94,3
72209,South,Office Supplies,Binders,64.14,3
72209,South,Office Supplies,Binders,11.67,3
72209,South,Office Supplies,Paper,12.96,2
68701,Central,Office Supplies,Binders,17.43,3
60653,Central,Furniture,Chairs,181.986,2
60653,Central,Office Supplies,Binders,1.592,2
60653,Central,Office Supplies,Supplies,22.344,3
85705,West,Furniture,Tables,455.97,6
85705,West,Office Supplies,Binders,10.44,6
85705,West,Office Supplies,Binders,5.214,2
3301,East,Office Supplies,Storage,67.4,5
84020,West,Furniture,Furnishings,25.16,2
84020,West,Technology,Phones,126.56,4
94109,West,Office Supplies,Appliances,43.68,3
94109,West,Technology,Accessories,139.93,7
77036,Central,Office Supplies,Art,2.672,1
77036,Central,Office Supplies,Supplies,16.656,6
77036,Central,Technology,Accessories,79.512,3
77036,Central,Office Supplies,Paper,36.288,7
77036,Central,Furniture,Bookcases,67.9932,1
36116,South,Furniture,Furnishings,10.16,2
39212,South,Furniture,Furnishings,6.16,2
39212,South,Office Supplies,Art,56.3,2
89031,West,Office Supplies,Paper,6.48,1
89031,West,Office Supplies,Storage,1325.85,5
89031,West,Office Supplies,Labels,14.94,3
30318,South,Office Supplies,Binders,34.54,1
30318,South,Technology,Copiers,2999.95,5
30318,South,Office Supplies,Binders,64.12,4
60610,Central,Office Supplies,Art,19.456,4
60610,Central,Technology,Machines,209.986,2
60610,Central,Office Supplies,Art,29.76,5
60610,Central,Furniture,Chairs,89.768,1
60610,Central,Technology,Copiers,959.984,2
60610,Central,Office Supplies,Paper,15.552,3
60610,Central,Technology,Phones,34.36,1
43229,East,Office Supplies,Paper,98.376,3
43229,East,Office Supplies,Binders,29.94,4
43229,East,Office Supplies,Paper,17.472,3
43229,East,Technology,Phones,36.738,1
43229,East,Technology,Phones,179.94,2
91104,West,Furniture,Furnishings,383.64,6
91104,West,Office Supplies,Appliances,56.52,3
90004,West,Office Supplies,Art,6.56,2
90004,West,Furniture,Chairs,243.92,5
90004,West,Office Supplies,Paper,47.52,9
20735,East,Furniture,Furnishings,19.98,1
10024,East,Office Supplies,Art,8,5
92037,West,Furniture,Furnishings,6.16,2
10011,East,Office Supplies,Storage,83.56,4
10011,East,Technology,Phones,546.06,3
10011,East,Office Supplies,Storage,269.49,3
93534,West,Office Supplies,Fasteners,10.9,5
59405,West,Office Supplies,Binders,6.096,2
94110,West,Office Supplies,Storage,34.05,3
94110,West,Office Supplies,Storage,352.38,2
8701,East,Furniture,Chairs,245.98,2
8701,East,Office Supplies,Binders,18.94,1
44105,East,Office Supplies,Binders,59.913,7
1841,East,Technology,Phones,391.98,2
1841,East,Technology,Phones,437.85,3
3301,East,Office Supplies,Binders,68.62,2
21215,East,Office Supplies,Supplies,25.02,3
21215,East,Office Supplies,Art,10.71,3
43229,East,Office Supplies,Art,55.984,2
43229,East,Office Supplies,Envelopes,14.48,5
43229,East,Technology,Accessories,142.488,3
77041,Central,Office Supplies,Storage,14.16,1
77041,Central,Office Supplies,Paper,79.92,5
10011,East,Office Supplies,Binders,590.352,6
27405,South,Furniture,Furnishings,17.088,2
27405,South,Furniture,Chairs,98.392,1
10024,East,Office Supplies,Art,11.05,5
94109,West,Office Supplies,Appliances,7.78,2
71203,South,Technology,Accessories,659.9,2
45231,East,Technology,Accessories,53.04,3
98105,West,Technology,Accessories,843.9,2
98105,West,Technology,Accessories,1496.16,9
10011,East,Office Supplies,Storage,117.96,2
10035,East,Office Supplies,Art,21.3,5
10035,East,Office Supplies,Appliances,1040.8,5
10035,East,Office Supplies,Art,29.34,6
38109,South,Furniture,Furnishings,19.52,2
92105,West,Office Supplies,Storage,443.92,4
54601,Central,Technology,Accessories,499.95,5
54601,Central,Office Supplies,Art,3.04,1
54601,Central,Furniture,Chairs,201.96,2
54601,Central,Furniture,Furnishings,68.64,11
90032,West,Technology,Accessories,100,4
90032,West,Technology,Accessories,359.98,2
98115,West,Furniture,Furnishings,6.16,2
98115,West,Furniture,Tables,2348.82,9
33180,South,Office Supplies,Labels,13.872,6
33180,South,Furniture,Chairs,273.552,3
19143,East,Furniture,Tables,815.292,9
23320,South,Technology,Accessories,234.45,3
23320,South,Furniture,Tables,1256.22,6
23320,South,Office Supplies,Binders,17.46,2
10009,East,Office Supplies,Binders,10.528,7
48104,Central,Office Supplies,Binders,152.8,5
91941,West,Office Supplies,Binders,82.56,5
91941,West,Technology,Accessories,284.97,3
48126,Central,Furniture,Furnishings,60.84,3
92024,West,Furniture,Chairs,1325.76,6
92024,West,Furniture,Chairs,572.16,3
44107,East,Office Supplies,Paper,28.8,9
6450,East,Office Supplies,Art,11.12,4
31907,South,Furniture,Furnishings,7.04,4
30076,South,Office Supplies,Envelopes,17.94,3
98105,West,Office Supplies,Binders,34.76,5
7960,East,Furniture,Furnishings,74.45,5
22304,South,Furniture,Furnishings,192.22,14
84106,West,Office Supplies,Paper,19.44,3
92307,West,Office Supplies,Paper,32.4,5
92307,West,Office Supplies,Envelopes,57.9,5
92307,West,Office Supplies,Storage,10.56,2
92307,West,Furniture,Bookcases,1194.165,5
10009,East,Office Supplies,Paper,40.99,1
90805,West,Office Supplies,Art,2.94,1
97301,West,Office Supplies,Binders,45.24,4
97301,West,Office Supplies,Art,18.688,4
97301,West,Office Supplies,Paper,11.648,2
97301,West,Technology,Accessories,112.776,3
97301,West,Furniture,Tables,377.45,5
97301,West,Office Supplies,Labels,15.936,4
97301,West,Technology,Phones,28.68,3
80013,West,Furniture,Furnishings,21.44,2
80013,West,Office Supplies,Storage,511.056,9
43055,East,Office Supplies,Art,18.656,2
43055,East,Office Supplies,Binders,11.088,7
43055,East,Office Supplies,Storage,66.688,1
43055,East,Office Supplies,Storage,99.488,2
98103,West,Office Supplies,Labels,14.62,2
98103,West,Office Supplies,Binders,53.984,14
98103,West,Technology,Accessories,389.97,3
83201,West,Furniture,Furnishings,355.36,4
83201,West,Technology,Phones,140.376,3
75081,Central,Office Supplies,Envelopes,15.84,2
75081,Central,Office Supplies,Paper,8.448,2
98105,West,Office Supplies,Paper,12.96,2
98115,West,Technology,Phones,57.408,6
98115,West,Technology,Accessories,27.6,4
60610,Central,Furniture,Furnishings,38.976,3
49423,Central,Office Supplies,Fasteners,20.44,7
49423,Central,Office Supplies,Paper,109.92,2
74012,Central,Office Supplies,Binders,6.38,1
74012,Central,Office Supplies,Paper,6.48,1
30605,South,Office Supplies,Paper,15.84,3
30605,South,Technology,Phones,1049.93,7
30605,South,Office Supplies,Appliances,154.9,5
98105,West,Office Supplies,Binders,98.352,3
32712,South,Office Supplies,Fasteners,14.32,5
32712,South,Furniture,Furnishings,129.888,6
32712,South,Office Supplies,Envelopes,48.944,7
77070,Central,Furniture,Chairs,275.058,3
21215,East,Office Supplies,Art,27.36,9
21215,East,Office Supplies,Paper,44.75,5
21215,East,Technology,Phones,134.99,1
21215,East,Office Supplies,Paper,26.4,5
21215,East,Furniture,Chairs,542.94,3
94109,West,Furniture,Tables,71.088,2
60623,Central,Office Supplies,Binders,27.396,9
60623,Central,Office Supplies,Binders,13.456,1
78041,Central,Office Supplies,Labels,11.84,1
94109,West,Office Supplies,Paper,35.88,6
44105,East,Office Supplies,Envelopes,40.752,3
44105,East,Technology,Accessories,139.96,5
43302,East,Office Supplies,Art,2.624,1
43302,East,Furniture,Tables,136.53,1
43302,East,Technology,Accessories,263.96,1
6824,East,Office Supplies,Supplies,11.64,3
10009,East,Office Supplies,Binders,40.176,3
10024,East,Furniture,Furnishings,79.44,3
10024,East,Office Supplies,Supplies,357.93,3
10024,East,Furniture,Chairs,127.764,2
10024,East,Technology,Copiers,2799.944,7
10024,East,Office Supplies,Paper,19.44,3
60653,Central,Technology,Phones,36.792,1
10035,East,Technology,Phones,5.94,3
23223,South,Office Supplies,Storage,177.55,5
48104,Central,Technology,Accessories,619.95,5
48104,Central,Technology,Phones,29.16,3
48104,Central,Office Supplies,Envelopes,57.96,7
48104,Central,Office Supplies,Appliances,29.403,3
47905,Central,Office Supplies,Storage,81.4,5
97477,West,Office Supplies,Fasteners,8.72,5
97477,West,Technology,Accessories,91.176,3
97477,West,Technology,Accessories,159.968,4
94109,West,Office Supplies,Paper,12.96,2
60653,Central,Office Supplies,Storage,331.536,3
10011,East,Technology,Accessories,899.91,9
77095,Central,Technology,Phones,946.344,7
53711,Central,Technology,Accessories,178.11,3
53711,Central,Office Supplies,Appliances,1089.75,3
